Job_title,Company,Location,Experience,Key_skills,Job_post,Rating
SPARK Data Onboarding Engineer,Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,"Computer science, Data analysis, Analytical, Data structures, Data processing, Data quality, Apache, Information technology",3+ weeks ago,4.1
Data Engineer,Photon,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,"hive, Linux, Agile scrum, Banking, Data Analyst, SQL, Python, Data Engineering",3+ weeks ago,4.1
Data Engineer,Retailcloud,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1-4 Yrs,"Retail, Data analysis, data services, GIT, Data modeling, MySQL, power bi, Apache",3+ weeks ago,4.8
Data Engineer,Comviva Technology,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-3 Yrs,"Analytical skills, Data analysis, Database design, Programming, Data quality, Predictive modeling, Data mining, Apache",3+ weeks ago,2.9
Data Scientist,UPS Supply Chain Solutions (UPS SCS),Chennai,3-7 Yrs,"data scientist, python, data analysis, eda, ai, databricks, machine learning, data engineering",3 weeks ago,3.6
Data Engineer,Accenture,Chennai,2-4 Yrs,"pyspark, data engineering, data pipeline architecture, etl, data integration, hive, python, data analysis",3 weeks ago,3.7
Data Engineer,Virtusa,Bengaluru,5-10 Yrs,"data engineer, s3, snowflake, python, oracle, data analysis, data management, teradata",3 weeks ago,3.7
Data Engineer,Essentiallysports,Shimoga,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Aligarh,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Bikaner,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Eluru,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Davangere,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Kannur,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Kota,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Dindigul,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Ballari,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Nellore,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer,Essentiallysports,Bharatpur,2-4 Yrs,"data analysis, glue, data engineering, sql, athena, hive, email marketing, python",3 weeks ago,3.9
Data Engineer - Food,Cargill,Bengaluru,2-7 Yrs,"data engineer, data formats, data warehouse, data analysis, data pipelines, data processing, data engineering, data infrastructure",3+ weeks ago,3.9
Python Data Engineer,Virtusa,Chennai,5-7 Yrs,"Data Engineer, Star Schema, Data Pipelines, Unit Testing, Postgresql, Sql, Snowflake Schema, Snowflake",3+ weeks ago,3.7
Data Engineer,Cargill,Bengaluru,2-7 Yrs,"Data Engineer, Data Engineering, Data Pipelines, Data Analysis And Reporting, Data Warehouse, Data Formats, Analytics, Data Systems",3+ weeks ago,3.9
Data Engineer - Python-Pyspark,Diverse Lynx,Bengaluru,6-11 Yrs,"Front end, Coding, Manager Technology, Agile, Application development, Data Analyst, Supervision, SQL",3+ weeks ago,3.5
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, analytics, automation, c, data validation, design, business analytics, data integration",3+ weeks ago,3.6
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, analytics, automation, c, data validation, design, business analytics, data integration",3+ weeks ago,3.6
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, c, data validation, business analytics, data engineering, sales, analytics, automation",3+ weeks ago,3.6
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, c, data validation, business analytics, data engineering, sales, analytics, automation",3+ weeks ago,3.6
Data Engineer Ag & Trading,Cargill,Bengaluru,5-10 Yrs,"snowflake, data analysis, data ingestion, data pipeline, aws, etl, data engineering, Pipeline",3+ weeks ago,3.9
Data Engineer,anblicks,Hyderabad,4-6 Yrs,"Performance tuning, Automation, Data analysis, Version control, Data modeling, Scheduling, Data quality, Analytics",3+ weeks ago,4.2
Data Engineer,Clustrex,Chennai,2-3 Yrs,"hive, cloudera, python, data analysis, scala, oozie, airflow, data warehousing",3+ weeks ago,4.5
Data Engineer,Indium Software,Hyderabad,2-5 Yrs,"SQL queries, Basic, Data analysis, tableau, Project management, Analytical, Data Analyst, Management",3+ weeks ago,3.9
Data Engineer,Cargill,Bengaluru,12-17 Yrs,"data quality, data analysis, solution design, informatica data quality, informatica powercenter, idq, data engineering, Analysis",3+ weeks ago,3.9
Data Engineer,Tatvic Analytics,Ahmedabad,2-7 Yrs,"Computer science, Root cause analysis, Data analysis, GCP, Cloud, Architectural design, Medical insurance, Operations",3+ weeks ago,2.5
Data Engineer,Thermo Fisher Scientific India,Hyderabad,5-10 Yrs,"Computer science, Data analysis, metadata, Data modeling, Cognos, Flex, Informatica, Oracle",3+ weeks ago,3.7
BizViz - Trainee Data Engineer,360DigiTMG,Bengaluru,3-5 Yrs,"Cloud computing, Data analysis, Data validation, GIT, NoSQL, RDBMS, Coding, SCALA",3+ weeks ago,3.9
Data Engineer,Cbts,Chennai,4-9 Yrs,"Aix, Data analysis, Networking, Db2, Data modeling, Project management, Healthcare, Analytics",3+ weeks ago,3.9
Data Engineer,MSCI Services,Pune,2-7 Yrs,"Data analysis, Automation, Analytical, Debugging, Data processing, Issue resolution, Data quality, Recruitment",3+ weeks ago,3.7
Data Lake Engineer,Brightstar India Shared Services,Chennai,4-9 Yrs,"data cleansing, Data analysis, SSRS, power bi, Dms, SSIS, Data warehousing, AWS",3+ weeks ago,3.4
Data Engineer,Softbiz Solutions,Hyderabad,5-7 Yrs,"Computer science, Data analysis, Manager Quality Assurance, Machine learning, Management, Microsoft Dynamics, microsoft, Information technology",3+ weeks ago,5.0
Analyst/Consultant - Data Engineer - Azure (INDM),Blue Altair,Pune,3-4 Yrs,"Automation, Manager Quality Assurance, Data management, Business analysis, Project management, Consulting, Application development, Business intelligence",3+ weeks ago,4.7
Data Engineer,Clifyx Technology,Bengaluru,2-4 Yrs,"Data analysis, Automation, Analytical, Reconciliation, Billing, Data processing, Workflow, Oracle",3+ weeks ago,3.4
Data Scientist Engineer,360DigiTMG,Hyderabad,2-7 Yrs,"Data analysis, Statistical modeling, data science, Analytical, Machine learning, data visualization, Statistics, SQL",3+ weeks ago,3.9
Data Engineer,Teckvalley India,Noida,2-4 Yrs,"Data analysis, data services, MySQL, power bi, Data quality, big data, SQL development, Data warehousing",3+ weeks ago,3.4
Data Engineer,EXL,Gurugram,5-8 Yrs,"Automation, Data analysis, NoSQL, Unit testing, SSIS, Business intelligence, microsoft, SQL",3+ weeks ago,3.6
PI Data Engineer,Alstom,Bengaluru,4-7 Yrs,"data engineer, project management, medical, sap, data analysis, supply chain, information technology, asset management",2 weeks ago,3.7
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, analytics, automation, c, data validation, design, business analytics, data integration",2 weeks ago,3.6
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"python, data warehousing, bigquery, etl, etl process, hive, data analysis, data processing",2 weeks ago,3.7
"BI Engineer, Prime Data Engineering and Anaytics",Amazon,Bengaluru,1-6 Yrs,"Microstrategy, Data analysis, NoSQL, Architecture, Data modeling, Manager Quality Control, Oracle, Apache",2 weeks ago,3.9
Data Engineer,Endpoint Clinical,Bengaluru,10-16 Yrs,"Performance tuning, Automation, Data analysis, Machine learning, clinical data, SQL, Python, Recruitment",2 weeks ago,3.0
Data Engineer-BigQuery,Nucleusteq Consulting,"Indore, Gurugram",1-3 Yrs,"hive, python, data analysis, data validation, data processing, data warehousing, microsoft azure, problem solving",2 weeks ago,3.7
Data engineer,ZiniosEdge Software Technologies,Pune,6-11 Yrs,"hive, cloudera, python, data analysis, scala, oozie, airflow, data warehousing",3+ weeks ago,3.8
Data Engineer,Accenture,Chennai,2-4 Yrs,"data warehousing, sql, data modeling, etl, etl process, hive, amazon redshift, pyspark",2 weeks ago,3.7
Data Engineer,Accenture,Gurugram,5-10 Yrs,"python, data quality management, data engineering, mysql, etl, hive, snowflake, data analysis",2 weeks ago,3.7
"Data Eng, Mgmt & Governance Analyst",Accenture,Bengaluru,3-5 Yrs,"data manipulation, microsoft azure, data warehousing, sql, data bricks, azure databricks, schema, data management",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data warehousing, data engineering, aws kinesis, etl, etl process, hive, python, data management",2 weeks ago,3.7
Data Engineer,Accenture,Bengaluru,2-4 Yrs,"data warehousing, sql, data modeling, etl, etl process, hive, amazon redshift, pyspark",2 weeks ago,3.7
Data Engineer,Accenture,Pune,2-4 Yrs,"data warehousing, sql, data modeling, etl, etl process, hive, amazon redshift, plsql",3 weeks ago,3.7
Data Engineer,Accenture,Hyderabad,2-4 Yrs,"data warehousing, sql, data modeling, etl, etl process, hive, amazon redshift, pyspark",3 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"data warehousing, sql, data modeling, etl, etl process, hive, amazon redshift, pyspark",3 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"sql, snowflake, python, warehouse, aws glue, hive, aws iam, glue",3 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"sql, snowflake, python, warehouse, aws glue, hive, aws iam, glue",3 weeks ago,3.7
Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,"sql, snowflake, python, warehouse, aws glue, hive, aws iam, glue",3 weeks ago,3.7
Data Engineer,Unison Group,Hyderabad,6-11 Yrs,"Data analysis, Linux, Information security, Agile, Data structures, Application development, Windows, Troubleshooting",3 weeks ago,3.4
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data engineering, python, data analysis, data validation, data mining, data warehousing, google, business analytics",3 weeks ago,3.6
Data Engineer,Speridian Technologies,Bengaluru,8-12 Yrs,"Supply chain, Data analysis, Coding, Data processing, Customer service, Sales process, Analytics, Financial services",3 weeks ago,3.4
Data Engineer,Cogniphi Technologies,Thiruvananthapuram,1-4 Yrs,"Automation, Data analysis, MySQL, Data structures, Healthcare, Application development, Medical insurance, Oracle",3+ weeks ago,3.5
Data Engineer,Staffice Global,Bengaluru,5-8 Yrs,"Data analysis, metadata, Business analysis, Data modeling, data security, data governance, Data quality, Unit testing",3+ weeks ago,4.0
Data Engineer,B4b It Solutions,Hyderabad,5-10 Yrs,"hive, cloudera, python, data analysis, scala, oozie, airflow, data warehousing",3+ weeks ago,5.0
Data Engineer,Crayonsys,Hyderabad,3-7 Yrs,"hive, cloudera, python, data analysis, scala, oozie, airflow, data warehousing",3+ weeks ago,4.9
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, c, data validation, business analytics, data engineering, sales, analytics, automation",3+ weeks ago,3.6
Data Analyst L4,Wipro,Hyderabad,5-8 Yrs,"data analyst, c, data validation, business analytics, data engineering, sales, analytics, automation",3+ weeks ago,3.6
Data Engineer,Luxoft,Pune,5-10 Yrs,"data engineer, kubernetes, python, data analysis, sqlite, business analysis, numpy, python developer",3+ weeks ago,3.6
Data Engineer,Volvo Auto,Bengaluru,4-8 Yrs,"Product management, Data analysis, Database design, Agile, Incident management, microsoft, Analytics, Automotive",3+ weeks ago,3.7
Data Engineer,Costmasters,Mohali,1-4 Yrs,"hive, cloudera, python, data analysis, scala, oozie, airflow, data warehousing",3+ weeks ago,3.8
Data Engineer,MSCI Services,Pune,1-4 Yrs,"data analysis, documentation, data processing, pyspark, data pipeline, root cause analysis, data engineering, research",3+ weeks ago,3.7
Data Engineer,Tangibleheed Infotech,Pune,1-3 Yrs,"hive, cloudera, python, data analysis, scala, oozie, airflow, data warehousing",3+ weeks ago,4.0
Data Engineer,FIVE STAR Business Finance,Chennai,3-4 Yrs,"MS SQL, Data analysis, Linux, Postgresql, MySQL, OLAP, Business intelligence, Troubleshooting",3+ weeks ago,4.1
Data Engineer (OCDP),Diverse Lynx,Hyderabad,7-10 Yrs,"SQL queries, Delta, Analytical, Data Analyst, Windows, Python, Analytics, Microsoft Windows",3+ weeks ago,3.5
Data Engineer,Technix India Solutions,Patna,2-7 Yrs,"Computer science, Data analysis, Product engineering, RDBMS, Analytical, MySQL, OLAP, Data quality",3+ weeks ago,2.6
Assistant/ Deputy Manager -Data Engineer,Maruti True Value,Bengaluru,2-5 Yrs,"Mining, Data analysis, Analytical, MySQL, Machine learning, SCALA, Data processing, Data quality",3+ weeks ago,4.2
Data Engineer,Nationsbenefits,Hyderabad,3-5 Yrs,"Computer science, Automation, Data analysis, Data modeling, Debugging, Healthcare, Information technology, Analytics",3+ weeks ago,2.0
Data Engineer,Rapidera Technologies,Pune,3-8 Yrs,"Computer science, Data analysis, RDBMS, Analytical, Data collection, Data structures, OLAP, Distribution system",3+ weeks ago,2.7
Data Engineer,Diverse Lynx,Bengaluru,5-7 Yrs,"hive, pyspark, data warehousing, sql, data science, spark, oracle adf, mysql",3+ weeks ago,3.5
Data Engineer,Diverse Lynx,Bengaluru,5-7 Yrs,"hive, pyspark, data warehousing, sql, data science, spark, oracle adf, mysql",3+ weeks ago,3.5
Data Engineer,Velocitai Digital,Gurugram,8-12 Yrs,"Data analysis, Coding, Agile, Data quality, Troubleshooting, Data mining, Business intelligence, Apache",3+ weeks ago,3.2
Data Engineer,Staffice Global,Pune,5-10 Yrs,"Data analysis, github, GIT, Data modeling, Schema, Venture capital, Data quality, Private equity",3+ weeks ago,4.0
Data Engineer,Phamax Analytic Resources,Bengaluru,5-7 Yrs,"hive, data management, data warehousing, data pipeline, scalability, sql, data modeling, spark",3+ weeks ago,4.6
Expert Data Engineer,Swiss Re,Bengaluru,2-5 Yrs,"project management, data analysis, software testing, presentation skills, data visualization, communication skills, sql, Management",3+ weeks ago,3.8
Data Engineer,Business Brio,Kolkata,3-5 Yrs,"Graphics, Data analysis, RDBMS, MySQL, Javascript, HTML, Analytics, Python",3+ weeks ago,4.0
Data Engineer,Gforce Consulting Solutions,Kolkata,2-5 Yrs,"System architecture, Data analysis, Linux, Coding, Analytical, Shell scripting, Debugging, Data processing",3+ weeks ago,4.2
